"","teamID","yearID","lgID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","Playoff","BA","OBP","SLG","OPS","Diff","Salary"
"469","PIT",2016,"NL","PIT","C",3,162,81,78,83,"N","N","N","N",729,5542,1426,277,32,153,561,1334,110,45,81,36,758,679,4.21,5,5,51,4352,1490,180,533,1232,111,172,0.982,"Pittsburgh Pirates","PNC Park",2249201,100,101,"PIT","PIT","PIT","0",0.257307831107903,0.332475884244373,0.401660050523277,0.73413593476765,-29,103778833
"470","SDN",1996,"NL","SDP","W",1,162,81,91,71,"Y","N","N","N",771,5655,1499,285,24,147,601,1014,109,55,50,52,682,616,3.72,5,11,47,4467,1395,138,506,1194,118,136,0.981,"San Diego Padres","Jack Murphy Stadium",2187886,95,95,"SDP","SDN","SDN","1",0.265075154730327,0.338156653035546,0.401945181255526,0.740101834291072,89,28348172
"471","SDN",1997,"NL","SDP","W",4,162,81,76,86,"N","N","N","N",795,5609,1519,275,16,152,604,1129,140,60,35,58,891,802,4.98,5,2,43,4350,1581,172,596,1059,132,132,0.979,"San Diego Padres","Qualcomm Stadium",2089333,93,93,"SDP","SDN","SDN","0",0.270814761989659,0.34221376466857,0.406846140131931,0.7490599048005,-96,37363672
"472","SDN",1998,"NL","SDP","W",1,162,81,98,64,"Y","N","Y","N",749,5490,1390,292,30,167,604,1072,79,37,48,45,635,587,3.63,14,11,59,4364,1384,139,501,1217,104,155,0.983,"San Diego Padres","Qualcomm Stadium",2555874,92,92,"SDP","SDN","SDN","1",0.253187613843352,0.330046872474543,0.40856102003643,0.738607892510973,114,46861500
"473","SDN",1999,"NL","SDP","W",4,162,81,74,88,"N","N","N","N",710,5394,1360,256,22,153,631,1169,174,67,35,40,781,705,4.47,5,6,43,4261,1454,193,529,1078,129,151,0.979,"San Diego Padres","Qualcomm Stadium",2523538,92,92,"SDP","SDN","SDN","0",0.252131998516871,0.332131147540984,0.39284390063033,0.724975048171314,-71,49768179
"474","SDN",2000,"NL","SDP","W",5,162,81,76,86,"N","N","N","N",752,5560,1413,279,37,157,602,1177,131,53,46,43,815,733,4.52,5,5,46,4378,1443,191,649,1071,141,155,0.977,"San Diego Padres","Qualcomm Stadium",2352443,92,92,"SDP","SDN","SDN","0",0.254136690647482,0.329707246840506,0.402338129496403,0.732045376336908,-63,54821000
"475","SDN",2001,"NL","SDP","W",4,162,81,79,83,"N","N","N","N",789,5482,1379,273,26,161,678,1273,129,44,41,48,812,724,4.52,5,6,46,4322,1519,219,476,1088,145,127,0.976,"San Diego Padres","Qualcomm Stadium",2378128,91,92,"SDP","SDN","SDN","0",0.251550529004013,0.335733717394783,0.398941991973732,0.734675709368515,-23,39182833
"476","SDN",2002,"NL","SDP","W",5,162,81,66,96,"N","N","N","N",662,5515,1393,243,29,136,547,1062,71,44,30,41,815,737,4.62,5,10,40,4309,1522,177,582,1108,128,162,0.979,"San Diego Padres","Qualcomm Stadium",2220601,90,91,"SDP","SDN","SDN","0",0.252583862194016,0.32121310940812,0.381142339075249,0.702355448483369,-153,41425000
"477","SDN",2003,"NL","SDP","W",5,162,81,64,98,"N","N","N","N",678,5531,1442,257,32,128,565,1073,76,39,57,42,831,774,4.87,2,10,31,4294,1458,208,611,1091,102,141,0.983,"San Diego Padres","Qualcomm Stadium",2030084,91,92,"SDP","SDN","SDN","0",0.260712348580727,0.33317191283293,0.388175736756464,0.721347649589393,-153,45210000
"478","SDN",2004,"NL","SDP","W",3,162,81,87,75,"N","N","N","N",768,5573,1521,304,32,139,566,910,52,25,56,66,705,645,4.03,3,8,44,4323,1460,184,422,1079,108,146,0.982,"San Diego Padres","Petco Park",3016752,90,90,"SDP","SDN","SDN","0",0.272923021711825,0.342277591439067,0.413780728512471,0.756058319951538,63,55384833
"479","SDN",2005,"NL","SDP","W",1,162,81,82,80,"Y","N","N","N",684,5502,1416,269,39,130,600,977,99,44,49,48,726,668,4.13,4,8,45,4366,1452,146,503,1133,109,136,0.982,"San Diego Padres","Petco Park",2869787,92,91,"SDP","SDN","SDN","1",0.257360959651036,0.333118244878206,0.391312250090876,0.724430494969082,-42,63290833
"480","SDN",2006,"NL","SDP","W",1,162,81,88,74,"Y","N","N","N",731,5576,1465,298,38,161,564,1104,123,31,40,47,679,629,3.87,4,11,50,4391,1385,176,468,1097,92,138,0.985,"San Diego Padres","Petco Park",2659757,91,90,"SDP","SDN","SDN","1",0.262733142037303,0.332262726834752,0.416427546628407,0.748690273463159,52,69896141
"481","SDN",2007,"NL","SDP","W",3,163,81,89,74,"N","N","N","N",741,5612,1408,322,31,171,557,1229,55,24,49,44,666,611,3.7,1,20,45,4454,1406,119,474,1136,92,147,0.985,"San Diego Padres","Petco Park",2790074,90,90,"SDP","SDN","SDN","0",0.250890947968639,0.321622484829128,0.410727013542409,0.732349498371537,75,58110567
"482","SDN",2008,"NL","SDP","W",5,162,81,63,99,"N","N","N","N",637,5568,1390,264,27,154,518,1259,36,17,53,46,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,149,0.986,"San Diego Padres","Petco Park",2427535,88,88,"SDP","SDN","SDN","0",0.249640804597701,0.317057396928052,0.389727011494253,0.706784408422305,-127,73677616
"483","SDN",2009,"NL","SDP","W",4,162,81,75,87,"N","N","N","N",638,5425,1315,265,31,141,586,1182,82,29,57,36,769,704,4.37,2,9,45,4352,1422,167,603,1187,94,146,0.984,"San Diego Padres","Petco Park",1919603,90,90,"SDP","SDN","SDN","0",0.242396313364055,0.320773263433814,0.380645161290323,0.701418424724136,-131,43333700
"484","SDN",2010,"NL","SDP","W",2,162,81,90,72,"N","N","N","N",665,5434,1338,236,24,132,538,1183,124,50,50,46,581,549,3.39,2,20,49,4369,1305,139,517,1295,72,141,0.988,"San Diego Padres","Petco Park",2131774,91,91,"SDP","SDN","SDN","0",0.246227456753773,0.317402768622281,0.371365476628635,0.688768245250915,84,37799300
"485","SDN",2011,"NL","SDP","W",5,162,81,71,91,"N","N","N","N",593,5417,1284,247,42,91,501,1320,170,44,48,47,611,551,3.42,0,10,44,4348,1324,125,521,1139,94,139,0.985,"San Diego Padres","Petco Park",2143018,92,92,"SDP","SDN","SDN","0",0.237031567288167,0.304839514385498,0.348532398006277,0.653371912391775,-18,45869140
"486","SDN",2012,"NL","SDP","W",4,162,81,76,86,"N","N","N","N",651,5422,1339,272,43,121,539,1238,155,46,54,34,710,640,4.01,4,11,43,4304,1356,162,539,1205,121,97,0.98,"San Diego Padres","Petco Park",2123721,92,92,"SDP","SDN","SDN","0",0.246956842493545,0.319391634980989,0.379933603836223,0.699325238817211,-59,55244700
"487","SDN",2013,"NL","SDP","W",3,162,81,76,86,"N","N","N","N",618,5517,1349,246,26,146,467,1309,118,34,52,34,700,643,3.98,3,6,40,4365,1407,156,525,1171,83,140,0.986,"San Diego Padres","Petco Park",2166691,91,91,"SDP","SDN","SDN","0",0.244516947616458,0.307742998352554,0.377922784121805,0.685665782474359,-82,65585500
"488","SDN",2014,"NL","SDP","W",3,162,81,77,85,"N","N","N","N",535,5294,1199,224,30,109,468,1294,91,34,41,45,577,523,3.27,4,10,41,4316,1300,117,462,1284,101,124,0.983,"San Diego Padres","Petco Park",2195373,91,91,"SDP","SDN","SDN","0",0.226482810729127,0.292065663474692,0.341896486588591,0.633962150063283,-42,75685700
"489","SDN",2015,"NL","SDP","W",4,162,81,74,88,"N","N","N","N",650,5457,1324,260,36,148,426,1327,82,29,40,42,731,655,4.09,1,6,41,4321,1371,171,516,1393,92,138,0.985,"San Diego Padres","Petco Park",2459742,98,97,"SDP","SDN","SDN","0",0.242624152464724,0.300083822296731,0.384826827927433,0.684910650224164,-81,118441300
"490","SDN",2016,"NL","SDP","W",5,162,81,68,94,"N","N","N","N",686,5419,1275,257,26,177,449,1500,125,45,58,36,770,708,4.43,1,9,35,4320,1425,183,569,1222,109,165,0.982,"San Diego Padres","Petco Park",2351422,99,99,"SDP","SDN","SDN","0",0.235283262594575,0.298892988929889,0.390293412068647,0.689186400998537,-84,101424814
"491","SEA",1996,"AL","SEA","W",2,161,81,85,76,"N","N","N","N",993,5668,1625,343,19,245,670,1052,90,39,75,58,895,829,5.21,4,4,34,4295,1562,216,605,1000,110,155,0.982,"Seattle Mariners","Kingdome",2723850,100,99,"SEA","SEA","SEA","0",0.286697247706422,0.366249420491423,0.483592095977417,0.84984151646884,98,41328501
"492","SEA",1997,"AL","SEA","W",1,162,81,90,72,"Y","N","N","N",925,5614,1574,312,21,264,626,1110,89,40,49,49,833,769,4.78,9,8,38,4343,1500,192,598,1207,126,143,0.979,"Seattle Mariners","Kingdome",3192237,98,98,"SEA","SEA","SEA","1",0.280370502315639,0.354843799305775,0.484503028143926,0.839346827449701,92,41540661
"493","SEA",1998,"AL","SEA","W",3,161,81,76,85,"N","N","N","N",859,5628,1553,321,28,234,558,1081,115,39,57,48,855,781,4.93,17,7,31,4273,1530,196,528,1156,125,139,0.979,"Seattle Mariners","Kingdome",2651511,99,99,"SEA","SEA","SEA","0",0.275941719971571,0.344619297408997,0.467661691542289,0.812280988951286,4,54087036
"494","SEA",1999,"AL","SEA","W",3,162,81,79,83,"N","N","N","N",859,5572,1499,263,21,244,610,1095,130,45,42,48,905,834,5.24,7,6,40,4301,1613,191,684,980,113,182,0.981,"Seattle Mariners","Kingdome / Safeco Field",2916346,102,103,"SEA","SEA","SEA","0",0.269023689877961,0.342952806122449,0.455132806891601,0.79808561301405,-46,54125003
"495","SEA",2000,"AL","SEA","W",2,162,81,91,71,"N","Y","N","N",907,5497,1481,300,26,198,775,1073,122,56,48,61,780,720,4.49,4,10,44,4325,1442,167,634,998,99,176,0.984,"Seattle Mariners","Safeco Field",2914624,95,93,"SEA","SEA","SEA","1",0.269419683463707,0.361071932299013,0.441513552847007,0.80258548514602,127,58915000
"496","SEA",2001,"AL","SEA","W",1,162,81,116,46,"Y","N","N","N",927,5680,1637,310,38,169,614,989,174,42,62,70,627,576,3.54,8,14,56,4395,1293,160,465,1051,83,137,0.986,"Seattle Mariners","Safeco Field",3507326,94,93,"SEA","SEA","SEA","1",0.288204225352113,0.359943977591036,0.445422535211268,0.805366512802304,300,74720834
"497","SEA",2002,"AL","SEA","W",3,162,81,93,69,"N","N","N","N",814,5569,1531,285,31,152,629,1003,137,58,51,72,699,654,4.07,8,12,43,4336,1422,178,441,1063,88,134,0.985,"Seattle Mariners","Safeco Field",3542938,97,95,"SEA","SEA","SEA","0",0.274914706410487,0.349786426198386,0.419105764050997,0.768892190249383,115,80282668
"498","SEA",2003,"AL","SEA","W",2,162,81,93,69,"N","N","N","N",795,5561,1509,290,33,139,586,989,108,37,53,46,637,602,3.76,8,15,38,4323,1340,173,466,1001,65,159,0.989,"Seattle Mariners","Safeco Field",3268509,95,95,"SEA","SEA","SEA","0",0.271354073008452,0.343900096061479,0.410357849307678,0.754257945369158,158,86959167
"499","SEA",2004,"AL","SEA","W",4,162,82,63,99,"N","N","N","N",698,5722,1544,276,20,136,492,1058,110,42,54,48,823,772,4.76,7,7,28,4378,1498,212,575,1036,103,140,0.983,"Seattle Mariners","Safeco Field",2940731,97,98,"SEA","SEA","SEA","0",0.269835721775603,0.330905636478784,0.396364907375044,0.727270543853828,-125,81515834
"500","SEA",2005,"AL","SEA","W",4,162,81,69,93,"N","N","N","N",699,5507,1408,289,34,130,466,986,102,47,48,37,751,712,4.49,6,7,39,4283,1483,179,496,892,86,144,0.986,"Seattle Mariners","Safeco Field",2725459,95,96,"SEA","SEA","SEA","0",0.255674595968767,0.317266424562562,0.391320138006174,0.708586562568736,-52,87754334
"501","SEA",2006,"AL","SEA","W",4,162,81,78,84,"N","N","N","N",756,5670,1540,266,42,172,404,974,106,37,63,38,792,739,4.6,6,6,47,4340,1500,183,560,1067,88,150,0.985,"Seattle Mariners","Safeco Field",2481165,97,97,"SEA","SEA","SEA","0",0.271604938271605,0.32502024291498,0.424338624338624,0.749358867253604,-36,87959833
"502","SEA",2007,"AL","SEA","W",2,162,82,88,74,"N","N","N","N",794,5684,1629,284,22,153,389,861,81,30,62,40,813,754,4.73,6,12,43,4303,1578,147,546,1020,90,167,0.985,"Seattle Mariners","Safeco Field",2672223,96,97,"SEA","SEA","SEA","0",0.286593947923997,0.336842105263158,0.425052779732583,0.761894884995741,-19,106460833
"503","SEA",2008,"AL","SEA","W",4,162,81,61,101,"N","N","N","N",671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,"Seattle Mariners","Safeco Field",2329702,97,97,"SEA","SEA","SEA","0",0.265461633882687,0.318078175895765,0.388977494240652,0.707055670136418,-140,117666482
"504","SEA",2009,"AL","SEA","W",3,162,81,85,77,"N","N","N","N",640,5543,1430,280,19,160,421,1093,89,33,49,44,692,625,3.87,4,10,49,4358,1359,172,534,1043,105,150,0.982,"Seattle Mariners","Safeco Field",2195533,94,96,"SEA","SEA","SEA","0",0.257983041674184,0.313686643552914,0.401948403391665,0.715635046944579,-52,98904166
"505","SEA",2010,"AL","SEA","W",4,162,81,61,101,"N","N","N","N",513,5409,1274,227,16,101,459,1184,142,39,39,40,698,628,3.93,11,10,38,4314,1402,157,452,973,110,145,0.982,"Seattle Mariners","Safeco Field",2085488,93,95,"SEA","SEA","SEA","0",0.235533370308745,0.29796536068606,0.339434276206323,0.637399636892383,-185,86510000
"506","SEA",2011,"AL","SEA","W",4,162,84,67,95,"N","N","N","N",556,5421,1263,253,22,109,435,1280,125,40,37,41,675,621,3.9,12,10,39,4299,1369,145,436,1088,108,152,0.982,"Seattle Mariners","Safeco Field",1939421,94,95,"SEA","SEA","SEA","0",0.232982844493636,0.292382878328278,0.348090758162701,0.640473636490978,-119,86110600
"507","SEA",2012,"AL","SEA","W",4,162,81,75,87,"N","N","N","N",619,5494,1285,241,27,149,466,1259,104,35,30,35,651,608,3.76,8,11,43,4370,1359,166,449,1166,72,155,0.988,"Seattle Mariners","Safeco Field",1721920,90,91,"SEA","SEA","SEA","0",0.233891518019658,0.295601659751037,0.368947943210775,0.664549602961813,-32,81978100
"508","SEA",2013,"AL","SEA","W",4,162,81,71,91,"N","N","N","N",624,5558,1318,249,17,188,529,1353,49,23,31,28,754,702,4.31,4,14,43,4395,1467,174,478,1297,88,149,0.986,"Seattle Mariners","Safeco Field",1761546,92,92,"SEA","SEA","SEA","0",0.237135660309464,0.305564594858445,0.389528607412738,0.695093202271183,-130,74005043
"509","SEA",2014,"AL","SEA","W",3,162,81,87,75,"N","N","N","N",634,5450,1328,247,32,136,396,1232,96,42,60,34,554,512,3.17,2,9,51,4356,1240,137,463,1317,82,139,0.986,"Seattle Mariners","Safeco Field",2064334,95,95,"SEA","SEA","SEA","0",0.243669724770642,0.3003367003367,0.375596330275229,0.67593303061193,80,92531100
"510","SEA",2015,"AL","SEA","W",4,162,81,76,86,"N","N","N","N",656,5544,1379,262,22,198,478,1336,69,45,36,35,726,677,4.16,6,12,45,4389,1430,181,491,1283,94,155,0.985,"Seattle Mariners","Safeco Field",2193581,92,94,"SEA","SEA","SEA","0",0.248737373737374,0.31068439192516,0.411075036075036,0.721759428000196,-70,122208700
"511","SEA",2016,"AL","SEA","W",2,162,81,86,76,"N","N","N","N",768,5583,1446,251,17,223,506,1288,56,28,72,41,707,647,4,2,8,49,4371,1410,213,460,1318,89,158,0.985,"Seattle Mariners","Safeco Field",2267928,98,97,"SEA","SEA","SEA","0",0.259000537345513,0.326346339890358,0.429876410531972,0.75622275042233,61,135683339
"512","SFN",1996,"NL","SFG","W",4,162,82,68,94,"N","N","N","N",752,5533,1400,245,21,153,615,1189,113,53,48,43,862,755,4.71,9,8,35,4327,1520,194,570,997,136,165,0.978,"San Francisco Giants","Candlestick Park",1413922,95,96,"SFG","SFN","SFN","0",0.253027290800651,0.330661965058503,0.387854690041569,0.718516655100072,-110,37144725
"513","SFN",1997,"NL","SFG","W",1,162,81,90,72,"Y","N","N","N",784,5485,1415,266,37,172,642,1120,121,49,46,59,793,706,4.39,5,9,45,4338,1494,160,578,1044,125,157,0.98,"San Francisco Giants","3Com Park",1690869,98,98,"SFG","SFN","SFN","1",0.257976298997265,0.337451861360719,0.414038286235187,0.751490147595906,-9,35592378
"514","SFN",1998,"NL","SFG","W",2,163,81,89,74,"N","N","N","N",845,5628,1540,292,26,161,678,1040,102,51,44,53,739,686,4.18,6,6,44,4431,1457,171,562,1089,101,157,0.984,"San Francisco Giants","3Com Park",1925364,95,95,"SFG","SFN","SFN","0",0.27363184079602,0.353271903795096,0.420575692963753,0.773847596758849,106,42565834
"515","SFN",1999,"NL","SFG","W",2,162,81,86,76,"N","N","N","N",872,5563,1507,307,18,188,696,1028,109,56,60,42,831,762,4.71,6,3,42,4369,1486,194,655,1076,105,155,0.983,"San Francisco Giants","3Com Park",2078399,95,94,"SFG","SFN","SFN","0",0.27089699802265,0.355761672692973,0.433938522380011,0.789700195072984,41,46595057
"516","SFN",2000,"NL","SFG","W",1,162,81,97,65,"Y","N","N","N",925,5519,1535,304,44,226,709,1032,79,39,51,66,747,675,4.21,9,15,47,4333,1452,151,623,1076,93,173,0.985,"San Francisco Giants","PacBell Park",3318800,93,92,"SFG","SFN","SFN","1",0.27813009603189,0.361702127659574,0.472005798151839,0.833707925811414,178,53737826
"517","SFN",2001,"NL","SFG","W",2,162,81,90,72,"N","N","N","N",799,5612,1493,304,40,235,625,1090,57,42,50,54,748,680,4.18,3,8,47,4390,1437,145,579,1080,118,170,0.981,"San Francisco Giants","PacBell Park",3311958,93,92,"SFG","SFN","SFN","0",0.266037063435495,0.34190190821637,0.460085531004989,0.801987439221359,51,63280167
"518","SFN",2002,"NL","SFG","W",2,162,81,95,66,"N","Y","Y","N",783,5497,1465,300,35,198,616,961,74,21,65,52,616,566,3.54,10,13,43,4312,1349,116,523,992,90,166,0.985,"San Francisco Giants","PacBell Park",3253203,95,94,"SFG","SFN","SFN","1",0.26650900491177,0.34446227929374,0.441877387666,0.78633966695974,167,78299835
"519","SFN",2003,"NL","SFG","W",1,161,81,100,61,"Y","N","N","N",755,5456,1440,281,29,180,593,980,53,37,40,39,638,595,3.73,7,10,43,4312,1349,136,546,1006,80,163,0.987,"San Francisco Giants","PacBell Park",3264898,99,98,"SFG","SFN","SFN","1",0.263929618768328,0.338283289817232,0.425036656891496,0.763319946708728,117,82852167
"520","SFN",2004,"NL","SFG","W",2,162,82,91,71,"N","N","N","N",850,5546,1500,314,33,183,705,874,43,23,72,51,770,695,4.29,8,8,46,4371,1481,161,548,1020,101,153,0.984,"San Francisco Giants","SBC Park",3256854,101,101,"SFG","SFN","SFN","0",0.270465200144248,0.357232507059931,0.437973314100252,0.795205821160183,80,82019166
"521","SFN",2005,"NL","SFG","W",3,162,81,75,87,"N","N","N","N",649,5462,1427,299,26,128,431,901,71,35,49,44,745,695,4.33,4,8,46,4333,1456,151,592,972,90,146,0.985,"San Francisco Giants","SBC Park",3181023,101,101,"SFG","SFN","SFN","0",0.261259611863786,0.318576678917474,0.395825704870011,0.714402383787485,-96,90199500
"522","SFN",2006,"NL","SFG","W",3,161,81,76,85,"N","N","N","N",746,5472,1418,297,52,163,494,891,58,25,53,37,790,735,4.63,7,9,37,4289,1422,153,584,992,91,132,0.985,"San Francisco Giants","AT&T Park",3130313,100,100,"SFG","SFN","SFN","0",0.259137426900585,0.324471598414795,0.421783625730994,0.746255224145789,-44,90056419
"523","SFN",2007,"NL","SFG","W",5,162,81,71,91,"N","N","N","N",683,5538,1407,267,37,131,532,907,119,33,39,36,720,677,4.19,5,10,37,4361,1442,133,593,1057,88,148,0.986,"San Francisco Giants","AT&T Park",3223215,101,101,"SFG","SFN","SFN","0",0.254062838569881,0.321887713588283,0.386601661249549,0.708489374837832,-37,90219056
"524","SFN",2008,"NL","SFG","W",4,162,81,72,90,"N","N","N","N",640,5543,1452,311,37,94,452,1044,108,46,48,44,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,129,0.983,"San Francisco Giants","AT&T Park",2863837,102,103,"SFG","SFN","SFN","0",0.261952011546094,0.320683423689831,0.382283961753563,0.702967385443394,-119,76594500
"525","SFN",2009,"NL","SFG","W",3,162,81,88,74,"N","N","N","N",657,5493,1411,275,43,122,392,1158,78,28,50,55,611,571,3.55,11,18,41,4338,1268,140,584,1302,88,138,0.985,"San Francisco Giants","AT&T Park",2862110,102,102,"SFG","SFN","SFN","0",0.256872383032951,0.309348914858097,0.389222647005279,0.698571561863376,46,83026450
"526","SFN",2010,"NL","SFG","W",1,162,81,92,70,"Y","N","Y","Y",697,5488,1411,284,30,162,487,1099,55,32,50,41,583,546,3.36,6,17,57,4383,1279,134,578,1331,73,110,0.988,"San Francisco Giants","AT&T Park",3037443,101,101,"SFG","SFN","SFN","1",0.257106413994169,0.321134190570392,0.408345481049563,0.729479671619955,114,98641333
"527","SFN",2011,"NL","SFG","W",2,162,81,86,76,"N","N","N","N",570,5486,1327,282,24,121,448,1122,85,51,52,43,578,522,3.2,3,12,52,4404,1260,96,559,1316,104,127,0.983,"San Francisco Giants","AT&T Park",3387303,89,89,"SFG","SFN","SFN","0",0.241888443310244,0.303035329241997,0.36820998906307,0.671245318305067,-8,118198333
"528","SFN",2012,"NL","SFG","W",1,162,81,94,68,"Y","N","Y","Y",718,5558,1495,287,57,103,483,1097,118,39,29,61,649,593,3.68,5,14,53,4353,1361,142,489,1237,115,134,0.981,"San Francisco Giants","AT&T Park",3377371,88,88,"SFG","SFN","SFN","1",0.268981648074847,0.327352797259827,0.396725440806045,0.724078238065872,69,117620683
"529","SFN",2013,"NL","SFG","W",4,162,82,76,86,"N","N","N","N",629,5552,1446,280,35,107,469,1078,67,26,39,42,691,643,4,2,13,41,4342,1380,145,521,1256,107,128,0.982,"San Francisco Giants","AT&T Park",3326796,90,89,"SFG","SFN","SFN","0",0.260446685878963,0.320222877745002,0.381304034582133,0.701526912327134,-62,140180334
"530","SFN",2014,"NL","SFG","W",2,162,81,88,74,"N","Y","Y","Y",665,5523,1407,257,42,132,427,1245,56,27,43,49,614,564,3.5,8,12,46,4347,1305,133,389,1211,100,155,0.984,"San Francisco Giants","AT&T Park",3368697,95,95,"SFG","SFN","SFN","1",0.254752851711027,0.310658722277392,0.388194821654898,0.698853543932289,51,163510167
"531","SFN",2015,"NL","SFG","W",2,162,81,84,78,"N","N","N","N",696,5565,1486,288,39,136,457,1159,93,36,49,37,627,597,3.72,7,18,41,4333,1344,155,431,1165,78,145,0.987,"San Francisco Giants","AT&T Park",3375882,99,97,"SFG","SFN","SFN","0",0.267026055705301,0.326129666011788,0.406109613656783,0.732239279668571,69,164701500
"532","SFN",2016,"NL","SFG","W",2,162,81,87,75,"N","Y","N","N",715,5565,1437,280,54,130,572,1107,79,36,42,46,631,593,3.65,10,11,43,4381,1334,158,439,1309,72,136,0.988,"San Francisco Giants","AT&T Park",3365256,103,102,"SFG","SFN","SFN","1",0.25822102425876,0.329477911646586,0.398023360287511,0.727501271934098,84,172253778
"533","SLN",1996,"NL","STL","C",1,162,81,88,74,"Y","N","N","N",759,5502,1468,281,31,142,495,1089,149,58,44,48,706,641,3.97,13,11,43,4357,1380,173,539,1050,125,139,0.98,"St. Louis Cardinals","Busch Stadium II",2654718,100,100,"STL","SLN","SLN","1",0.266812068338786,0.329610773526031,0.406579425663395,0.736190199189426,53,40269667
"534","SLN",1997,"NL","STL","C",4,162,81,73,89,"N","N","N","N",689,5524,1409,269,39,144,543,1191,164,60,42,44,708,627,3.88,5,3,39,4367,1422,124,536,1130,123,156,0.98,"St. Louis Cardinals","Busch Stadium II",2634014,99,99,"STL","SLN","SLN","0",0.255068790731354,0.32406955956444,0.396089790007241,0.720159349571681,-19,45456667
"535","SLN",1998,"NL","STL","C",3,163,82,83,79,"N","N","N","N",810,5593,1444,292,30,223,676,1179,133,41,42,34,782,703,4.31,6,10,44,4409,1513,151,558,972,142,160,0.978,"St. Louis Cardinals","Busch Stadium II",3195691,100,100,"STL","SLN","SLN","0",0.258179867691758,0.340740740740741,0.440729483282675,0.781470224023415,28,54672521
"536","SLN",1999,"NL","STL","C",4,161,80,75,86,"N","N","N","N",809,5570,1461,274,27,194,613,1202,134,48,51,44,838,761,4.74,5,3,38,4336,1519,161,667,1025,132,163,0.978,"St. Louis Cardinals","Busch Stadium II",3225334,101,101,"STL","SLN","SLN","0",0.26229802513465,0.338483593501115,0.425673249551167,0.764156843052282,-29,49778195
"537","SLN",2000,"NL","STL","C",1,162,81,95,67,"Y","N","N","N",887,5478,1481,259,25,235,675,1253,87,51,84,53,771,698,4.38,10,7,37,4301,1403,196,606,1100,111,148,0.981,"St. Louis Cardinals","Busch Stadium II",3336493,102,101,"STL","SLN","SLN","1",0.27035414384812,0.356120826709062,0.455458196422052,0.811579023131114,116,61453863
"538","SLN",2001,"NL","STL","C",2,162,82,93,69,"N","Y","N","N",814,5450,1469,274,32,199,529,1089,91,35,65,50,684,627,3.93,8,11,38,4306,1389,196,526,1083,110,156,0.982,"St. Louis Cardinals","Busch Stadium II",3109578,100,99,"STL","SLN","SLN","1",0.26954128440367,0.338529701345586,0.441100917431193,0.779630618776779,130,78538333
"539","SLN",2002,"NL","STL","C",1,162,81,97,65,"Y","N","N","N",787,5505,1475,285,26,175,542,927,86,42,67,49,648,595,3.7,4,9,42,4339,1355,141,547,1009,103,168,0.983,"St. Louis Cardinals","Busch Stadium II",3011756,98,97,"STL","SLN","SLN","1",0.267938237965486,0.338147006328087,0.424523160762943,0.76267016709103,139,74660875
"540","SLN",2003,"NL","STL","C",3,162,81,85,77,"N","N","N","N",876,5672,1580,342,32,196,580,952,82,32,73,54,796,748,4.6,9,10,41,4391,1544,210,508,969,77,138,0.987,"St. Louis Cardinals","Busch Stadium II",2910386,97,96,"STL","SLN","SLN","0",0.278561354019746,0.350054867534096,0.453808180535966,0.803863048070062,80,83786666
"541","SLN",2004,"NL","STL","C",1,162,81,105,57,"Y","N","Y","N",855,5555,1544,319,24,214,548,1085,111,47,51,70,659,605,3.75,4,12,57,4361,1378,169,440,1041,97,154,0.985,"St. Louis Cardinals","Busch Stadium II",3048427,100,99,"STL","SLN","SLN","1",0.277947794779478,0.34431233933162,0.45958595859586,0.803898297927479,196,83228333
"542","SLN",2005,"NL","STL","C",1,162,81,100,62,"Y","N","N","N",805,5538,1494,287,26,170,534,947,83,36,62,35,634,560,3.49,15,14,48,4337,1399,153,443,974,100,196,0.984,"St. Louis Cardinals","Busch Stadium II",3538988,101,100,"STL","SLN","SLN","1",0.269772481040087,0.338790727832712,0.423076923076923,0.761867650909635,171,92106833
"543","SLN",2006,"NL","STL","C",1,161,80,83,78,"Y","N","Y","Y",781,5522,1484,292,27,184,531,922,59,32,61,40,762,721,4.54,6,9,38,4289,1475,193,504,970,98,170,0.984,"St. Louis Cardinals","Busch Stadium III",3407104,99,99,"STL","SLN","SLN","1",0.268743208982253,0.337341566460838,0.431365447301702,0.768707013762541,19,88891371
"544","SLN",2007,"NL","STL","C",3,162,81,78,84,"N","N","N","N",725,5529,1513,279,13,141,506,909,56,33,54,54,829,741,4.65,2,8,34,4307,1514,168,509,945,121,155,0.98,"St. Louis Cardinals","Busch Stadium III",3552180,99,99,"STL","SLN","SLN","0",0.273648037619823,0.337457268435618,0.405317417254476,0.742774685690094,-104,90286823
